theta1_deg,theta2_deg,r_max_mm,center_x_mm,center_z_mm,phi_deg,g_mm,secure_wrap,caged,self_collision_ok,self_collision_clearance_mm,self_collision_pair
-4.0,34.0,65.467,169.243,-15.0,52.0,130.934,False,False,True,20.458,node5|node9
-4.0,36.0,58.649,161.817,-15.0,60.0,117.297,False,False,True,18.456,node4|node8
-2.0,-36.0,147.908,333.019,-15.0,14.0,295.815,False,False,True,18.456,node5|node9
-2.0,-34.0,149.254,337.69,-15.0,14.0,298.508,False,False,True,20.458,node4|node8
-2.0,-32.0,150.667,342.267,-15.0,12.0,301.334,False,False,True,21.748,housing|node1
-2.0,-30.0,160.213,9.666,379.868,14.0,320.425,False,False,True,21.748,housing|node1
-2.0,-28.0,170.92,18.746,389.841,10.0,341.841,False,False,True,21.748,housing|node1
-2.0,-26.0,180.527,33.05,397.423,20.0,361.054,False,False,True,21.748,housing|node1
-2.0,-24.0,187.929,54.496,402.341,24.0,375.857,False,False,True,21.748,housing|node1
-2.0,-22.0,191.558,67.189,404.377,30.0,383.115,False,False,True,21.748,housing|node1
-2.0,-20.0,190.562,67.088,403.372,30.0,381.125,False,False,True,21.748,housing|node1
-2.0,-18.0,186.438,66.596,399.234,30.0,372.875,False,False,True,21.748,housing|node1
-2.0,-16.0,180.252,413.702,-15.0,18.0,360.504,False,False,True,21.748,housing|node1
-2.0,-14.0,188.496,436.208,-15.0,12.0,376.992,False,False,True,21.748,housing|node1
-2.0,-12.0,197.388,457.469,-15.0,14.0,394.776,False,False,True,21.748,housing|node1
-2.0,-10.0,205.286,477.055,-15.0,18.0,410.573,False,False,True,21.748,housing|node1
-2.0,-8.0,208.958,494.569,-15.0,14.0,417.916,False,False,True,21.748,housing|node1
-2.0,-6.0,210.84,509.651,-15.0,16.0,421.681,False,False,True,21.748,housing|node1
-2.0,-4.0,207.227,521.995,-15.0,16.0,414.453,False,False,True,21.748,housing|node1
-2.0,-2.0,198.627,531.35,-15.0,18.0,397.254,False,False,True,21.748,housing|node1
-2.0,0.0,182.256,537.53,-15.0,22.0,364.511,False,False,True,21.748,housing|node1
-2.0,2.0,157.822,540.415,-15.0,14.0,315.643,False,False,True,21.748,housing|node1
-2.0,4.0,146.721,376.13,-15.0,26.0,293.443,False,False,True,21.748,housing|node1
-2.0,6.0,143.109,330.066,-15.0,28.0,286.218,False,False,True,21.748,housing|node1
-2.0,8.0,141.247,319.002,-15.0,30.0,282.495,False,False,True,21.748,housing|node1
-2.0,10.0,139.878,296.591,-15.0,38.0,279.755,False,False,True,21.748,housing|node1
-2.0,12.0,139.278,290.031,-15.0,42.0,278.556,False,False,True,21.748,housing|node1
-2.0,14.0,138.655,286.444,-15.0,62.0,277.31,False,False,True,21.748,housing|node1
-2.0,16.0,136.287,272.81,-15.0,50.0,272.575,False,False,True,21.748,housing|node1
-2.0,18.0,133.058,253.575,-15.0,42.0,266.115,False,False,True,21.748,housing|node1
-2.0,20.0,129.511,234.368,-15.0,54.0,259.022,False,False,True,21.748,housing|node1
-2.0,22.0,118.018,222.655,-15.0,32.0,236.037,False,False,True,21.748,housing|node1
-2.0,24.0,107.353,211.209,-17.789,34.0,214.707,False,False,True,21.748,housing|node1
-2.0,26.0,96.465,199.383,-20.677,38.0,192.929,False,False,True,21.748,housing|node1
-2.0,28.0,84.011,189.371,-7.99,52.0,163.032,False,True,True,21.748,housing|node1
-2.0,30.0,74.469,183.475,34.668,76.0,139.956,False,True,True,21.748,housing|node1
-2.0,32.0,65.379,173.846,42.795,86.0,107.111,False,True,True,21.748,housing|node1
-2.0,34.0,54.468,161.385,52.458,78.0,94.341,False,True,True,20.458,node5|node9
-2.0,36.0,42.862,145.436,-15.0,74.0,85.515,False,True,True,18.456,node4|node8
0.0,-36.0,127.97,348.902,-15.0,14.0,255.94,False,False,True,18.456,node3|node7
0.0,-34.0,129.66,353.182,-15.0,14.0,259.32,False,False,True,20.458,node3|node7
0.0,-32.0,133.375,52.406,347.663,20.0,266.751,False,False,True,21.779,housing|node1
0.0,-30.0,143.514,61.343,356.603,28.0,287.027,False,False,True,21.779,housing|node1
0.0,-28.0,151.927,72.77,363.15,30.0,303.855,False,False,True,21.779,housing|node1
0.0,-26.0,155.821,83.53,367.043,26.0,311.641,False,False,True,21.779,housing|node1
0.0,-24.0,156.851,85.646,368.074,22.0,313.703,False,False,True,21.779,housing|node1
0.0,-22.0,154.872,88.102,366.095,22.0,309.744,False,False,True,21.779,housing|node1
0.0,-20.0,150.11,411.969,-15.0,14.0,300.22,False,False,True,21.779,housing|node1
0.0,-18.0,154.61,425.844,-15.0,14.0,309.219,False,False,True,21.779,housing|node1
0.0,-16.0,163.997,447.523,-15.0,18.0,327.994,False,False,True,21.779,housing|node1
0.0,-14.0,170.926,467.88,-15.0,18.0,341.851,False,False,True,21.779,housing|node1
0.0,-12.0,174.577,486.492,-15.0,14.0,349.153,False,False,True,21.779,housing|node1
0.0,-10.0,177.702,502.968,-15.0,20.0,355.404,False,False,True,21.779,housing|node1
0.0,-8.0,175.538,516.958,-15.0,16.0,351.076,False,False,True,21.779,housing|node1
0.0,-6.0,169.758,528.165,-15.0,20.0,339.517,False,False,True,21.779,housing|node1
0.0,-4.0,157.583,536.347,-15.0,18.0,315.167,False,False,True,21.779,housing|node1
0.0,-2.0,139.503,541.328,-15.0,22.0,279.006,False,False,True,21.779,housing|node1
0.0,0.0,114.438,543.0,-15.0,18.0,228.875,False,False,True,21.779,housing|node1
0.0,2.0,113.777,263.164,-15.0,28.0,227.554,False,False,True,21.779,housing|node1
0.0,4.0,113.777,260.673,-15.0,28.0,227.554,False,False,True,21.779,housing|node1
0.0,6.0,113.777,256.582,-15.0,28.0,227.554,False,False,True,21.779,housing|node1
0.0,8.0,113.777,250.979,-15.0,28.0,227.554,False,False,True,21.779,housing|node1
0.0,10.0,113.777,243.984,-15.0,26.0,227.554,False,False,True,21.779,housing|node1
0.0,12.0,113.777,235.746,-15.0,26.0,227.554,False,False,True,21.779,housing|node1
0.0,14.0,116.24,226.44,-17.463,26.0,232.48,False,False,True,21.779,housing|node1
0.0,16.0,130.392,241.315,-31.615,32.0,260.785,False,False,True,21.779,housing|node1
0.0,18.0,128.397,226.376,-42.844,30.0,256.793,False,False,True,21.779,housing|node1
0.0,20.0,118.937,213.771,-51.022,34.0,237.873,False,False,True,21.779,housing|node1
0.0,22.0,108.756,201.012,-56.095,34.0,217.511,False,False,True,21.779,housing|node1
0.0,24.0,98.322,188.46,-58.074,38.0,196.644,False,False,True,21.779,housing|node1
0.0,26.0,84.35,176.135,-51.419,28.0,168.29,False,True,True,21.779,housing|node1
0.0,28.0,74.2,182.977,22.763,68.0,134.496,False,True,True,21.779,housing|node1
0.0,30.0,65.709,174.495,32.85,84.0,114.941,False,True,True,21.779,housing|node1
0.0,32.0,57.292,165.564,41.322,92.0,96.099,False,True,True,21.779,housing|node1
0.0,34.0,49.22,156.577,49.557,120.0,69.608,False,True,True,20.458,node3|node7
0.0,36.0,37.812,143.07,60.856,96.0,66.773,False,True,True,18.456,node5|node9
2.0,-36.0,109.679,359.741,-15.0,24.0,219.359,False,False,True,18.456,node5|node9
2.0,-34.0,110.693,363.501,-15.0,26.0,221.385,False,False,True,20.458,node3|node7
2.0,-32.0,113.852,101.404,322.106,30.0,227.704,False,False,True,21.748,housing|node1
2.0,-30.0,120.611,118.772,327.667,30.0,241.222,False,False,True,21.748,housing|node1
2.0,-28.0,125.161,142.102,330.59,26.0,250.322,False,False,True,21.748,housing|node1
2.0,-26.0,127.884,167.916,330.677,38.0,255.768,False,False,True,21.748,housing|node1
2.0,-24.0,127.412,190.877,327.789,38.0,254.824,False,False,True,21.748,housing|node1
2.0,-22.0,124.872,420.042,-15.0,18.0,249.745,False,False,True,21.748,housing|node1
2.0,-20.0,129.688,433.11,-15.0,24.0,259.376,False,False,True,21.748,housing|node1
2.0,-18.0,135.507,453.904,-15.0,20.0,271.014,False,False,True,21.748,housing|node1
2.0,-16.0,139.621,473.304,-15.0,16.0,279.242,False,False,True,21.748,housing|node1
2.0,-14.0,143.944,490.894,-15.0,20.0,287.889,False,False,True,21.748,housing|node1
2.0,-12.0,143.191,506.292,-15.0,18.0,286.381,False,False,True,21.748,housing|node1
2.0,-10.0,139.032,519.156,-15.0,18.0,278.065,False,False,True,21.748,housing|node1
2.0,-8.0,130.848,529.199,-15.0,24.0,261.697,False,False,True,21.748,housing|node1
2.0,-6.0,116.467,536.188,-15.0,22.0,232.933,False,False,True,21.748,housing|node1
2.0,-4.0,96.646,539.959,-15.0,28.0,193.292,False,False,True,21.748,housing|node1
2.0,-2.0,98.274,202.52,-15.0,54.0,196.549,False,False,True,21.748,housing|node1
2.0,0.0,98.288,202.558,-15.0,54.0,196.577,False,False,True,21.748,housing|node1
2.0,2.0,98.237,202.481,-15.0,54.0,196.474,False,False,True,21.748,housing|node1
2.0,4.0,98.283,202.595,-15.0,54.0,196.566,False,False,True,21.748,housing|node1
2.0,6.0,98.233,202.949,-15.0,50.0,196.466,False,False,True,21.748,housing|node1
2.0,8.0,105.378,208.239,-23.188,46.0,210.756,False,False,True,21.748,housing|node1
2.0,10.0,121.806,219.751,-41.944,48.0,243.612,False,False,True,21.748,housing|node1
2.0,12.0,135.117,228.503,-58.144,60.0,270.233,False,False,True,21.748,housing|node1
2.0,14.0,138.269,226.194,-71.538,48.0,276.538,False,False,True,21.748,housing|node1
2.0,16.0,130.273,212.391,-81.941,30.0,260.546,False,False,True,21.748,housing|node1
2.0,18.0,121.423,198.267,-89.234,32.0,242.846,False,False,True,21.748,housing|node1
2.0,20.0,111.782,184.435,-93.372,36.0,223.564,False,False,True,21.748,housing|node1
2.0,22.0,101.434,171.316,-94.377,36.0,202.867,False,False,True,21.748,housing|node1
2.0,24.0,87.944,155.852,-92.341,28.0,175.888,False,False,True,21.748,housing|node1
2.0,26.0,73.21,141.328,-86.963,30.0,146.42,False,False,True,21.748,housing|node1
2.0,28.0,66.441,174.972,20.876,84.0,110.165,False,True,True,21.748,housing|node1
2.0,30.0,58.28,167.158,30.377,94.0,91.85,False,True,True,21.748,housing|node1
2.0,32.0,50.48,158.71,39.145,104.0,76.195,False,True,True,21.748,housing|node1
2.0,34.0,42.706,150.239,47.814,108.0,64.462,False,True,True,20.458,node3|node7
2.0,36.0,34.628,142.77,56.739,132.0,50.651,False,True,True,18.456,node5|node9
4.0,-36.0,84.127,366.938,-15.0,24.0,168.253,False,False,True,18.456,node4|node8
4.0,-34.0,85.437,375.277,-15.0,20.0,170.874,False,False,True,20.458,node5|node9
4.0,-32.0,92.944,152.389,291.611,30.0,185.887,False,False,True,21.657,housing|node1
4.0,-30.0,99.324,174.293,293.624,34.0,198.648,False,False,True,21.657,housing|node1
4.0,-28.0,103.354,197.31,292.833,42.0,206.707,False,False,True,21.657,housing|node1
4.0,-26.0,104.302,218.226,289.111,40.0,208.604,False,False,True,21.657,housing|node1
4.0,-24.0,103.874,240.177,282.392,42.0,207.747,False,False,True,21.657,housing|node1
4.0,-22.0,99.941,435.457,-15.0,22.0,199.883,False,False,True,21.657,housing|node1
4.0,-20.0,104.69,455.316,-15.0,18.0,209.381,False,False,True,21.657,housing|node1
4.0,-18.0,110.155,473.715,-15.0,24.0,220.309,False,False,True,21.657,housing|node1
4.0,-16.0,110.697,490.247,-15.0,22.0,221.395,False,False,True,21.657,housing|node1
4.0,-14.0,107.851,504.536,-15.0,20.0,215.702,False,False,True,21.657,housing|node1
4.0,-12.0,103.062,516.251,-15.0,26.0,206.124,False,False,True,21.657,housing|node1
4.0,-10.0,91.174,525.113,-15.0,22.0,182.347,False,False,True,21.657,housing|node1
4.0,-8.0,76.119,530.902,-15.0,32.0,152.239,False,False,True,21.657,housing|node1
4.0,-6.0,83.561,187.605,-15.0,58.0,167.121,False,False,True,21.657,housing|node1
4.0,-4.0,83.431,187.327,-15.0,56.0,166.862,False,False,True,21.657,housing|node1
4.0,-2.0,83.583,187.483,-15.0,58.0,167.167,False,False,True,21.657,housing|node1
4.0,0.0,91.957,521.27,170.0,30.0,183.914,False,False,True,21.657,housing|node1
4.0,2.0,104.636,510.772,170.0,26.0,209.272,False,False,True,21.657,housing|node1
4.0,4.0,109.811,497.327,170.0,22.0,219.622,False,False,True,21.657,housing|node1
4.0,6.0,120.699,210.635,-63.958,46.0,241.399,False,False,True,21.657,housing|node1
4.0,8.0,133.294,215.801,-82.023,48.0,266.587,False,False,True,21.657,housing|node1
4.0,10.0,140.931,216.057,-97.452,52.0,281.862,False,False,True,21.657,housing|node1
4.0,12.0,140.48,207.996,-110.005,46.0,280.96,False,False,True,21.657,housing|node1
4.0,14.0,133.463,192.384,-119.504,30.0,266.925,False,False,True,21.657,housing|node1
4.0,16.0,125.28,176.672,-125.84,28.0,250.56,False,False,True,21.657,housing|node1
4.0,18.0,116.208,161.49,-128.977,34.0,232.417,False,False,True,21.657,housing|node1
4.0,20.0,106.451,147.632,-128.948,36.0,212.902,False,False,True,21.657,housing|node1
4.0,22.0,93.326,131.614,-125.854,26.0,186.652,False,False,True,21.657,housing|node1
4.0,24.0,78.969,116.165,-119.866,30.0,157.937,False,False,True,21.657,housing|node1
4.0,26.0,65.261,104.949,-111.21,36.0,130.522,False,False,True,21.657,housing|node1
4.0,28.0,52.935,99.137,-100.17,50.0,105.871,False,False,True,21.657,housing|node1
4.0,30.0,52.145,160.921,25.832,100.0,83.29,False,True,True,21.657,housing|node1
4.0,32.0,44.741,153.256,35.732,114.0,70.513,False,True,True,21.657,housing|node1
4.0,34.0,37.279,144.868,45.119,124.0,57.943,False,True,True,20.458,node3|node7
4.0,36.0,29.991,136.275,54.525,136.0,45.269,False,True,True,18.456,node3|node7
6.0,-36.0,69.64,173.157,-15.0,62.0,139.28,False,False,True,18.456,node3|node7
6.0,-34.0,69.746,173.266,-15.0,62.0,139.491,False,False,True,20.458,node3|node7
6.0,-32.0,77.37,197.598,256.788,40.0,154.74,False,False,True,21.505,housing|node1
6.0,-30.0,82.366,218.691,255.193,46.0,164.732,False,False,True,21.505,housing|node1
6.0,-28.0,84.985,236.912,250.713,46.0,169.97,False,False,True,21.505,housing|node1
6.0,-26.0,86.096,256.432,243.294,48.0,172.193,False,False,True,21.505,housing|node1
6.0,-24.0,85.219,277.294,232.949,46.0,170.438,False,False,True,21.505,housing|node1
6.0,-22.0,83.211,297.883,219.76,56.0,166.421,False,False,True,21.505,housing|node1
6.0,-20.0,78.6,469.187,-15.0,26.0,157.199,False,False,True,21.505,housing|node1
6.0,-18.0,77.125,484.633,-15.0,22.0,154.249,False,False,True,21.505,housing|node1
6.0,-16.0,75.135,497.793,-15.0,34.0,150.269,False,False,True,21.505,housing|node1
6.0,-14.0,66.35,508.347,-15.0,30.0,132.7,False,False,True,21.505,housing|node1
6.0,-12.0,69.757,173.309,-15.0,62.0,139.514,False,False,True,21.505,housing|node1
6.0,-10.0,60.97,386.711,170.0,38.0,121.941,False,False,True,21.505,housing|node1
6.0,-8.0,71.002,412.363,170.0,42.0,142.003,False,False,True,21.505,housing|node1
6.0,-6.0,87.382,520.028,170.0,20.0,174.764,False,False,True,21.505,housing|node1
6.0,-4.0,112.113,514.772,170.0,24.0,224.226,False,False,True,21.505,housing|node1
6.0,-2.0,130.06,506.273,170.0,26.0,260.12,False,False,True,21.505,housing|node1
6.0,0.0,138.694,494.671,170.0,22.0,277.387,False,False,True,21.505,housing|node1
6.0,2.0,140.05,480.173,170.0,22.0,280.101,False,False,True,21.505,housing|node1
6.0,4.0,135.386,463.047,170.0,22.0,270.771,False,False,True,21.505,housing|node1
6.0,6.0,139.382,199.294,-120.165,44.0,278.764,False,False,True,21.505,housing|node1
6.0,8.0,144.854,194.795,-134.743,44.0,289.708,False,False,True,21.505,housing|node1
6.0,10.0,144.049,183.376,-146.378,42.0,288.099,False,False,True,21.505,housing|node1
6.0,12.0,138.293,166.475,-154.902,32.0,276.587,False,False,True,21.505,housing|node1
6.0,14.0,131.032,149.04,-160.216,30.0,262.064,False,False,True,21.505,housing|node1
6.0,16.0,122.81,132.496,-162.294,30.0,245.621,False,False,True,21.505,housing|node1
6.0,18.0,113.629,117.52,-161.179,34.0,227.258,False,False,True,21.505,housing|node1
6.0,20.0,101.205,100.358,-156.983,26.0,202.41,False,False,True,21.505,housing|node1
6.0,22.0,87.586,83.937,-149.886,26.0,175.173,False,False,True,21.505,housing|node1
6.0,24.0,73.94,72.41,-140.126,32.0,147.881,False,False,True,21.505,housing|node1
6.0,26.0,60.831,67.431,-127.996,44.0,121.661,False,False,True,21.505,housing|node1
6.0,28.0,53.777,161.53,9.153,100.0,85.896,False,True,True,21.505,housing|node1
6.0,30.0,42.94,303.165,170.0,42.0,85.881,False,False,True,21.505,housing|node1
6.0,32.0,42.177,301.638,170.0,42.0,84.354,False,False,True,21.505,housing|node1
6.0,34.0,41.4,300.083,170.0,42.0,82.799,False,False,True,20.458,node3|node7
6.0,36.0,40.609,298.502,170.0,46.0,81.218,False,False,True,18.456,node4|node8
8.0,-36.0,56.609,159.707,-15.0,66.0,113.218,False,False,True,18.456,node4|node8
